country_name,date,action_form
austria,2011-10-14,strikes
austria,2011-10-15,demonstrations
austria,2011-10-15,demonstrations
austria,2011-10-15,demonstrations
austria,2011-10-15,demonstrations
austria,2011-10-15,demonstrations
austria,2011-10-15,demonstrations
austria,2011-10-18,"confrontations, blockades"
austria,2011-10-23,demonstrations
austria,2011-10-25,demonstrations
austria,2011-10-30,demonstrations
austria,2011-10-31,violent protest
austria,2011-10-31,demonstrations
austria,2011-10-31,other protest
austria,2011-10-31,demonstrations
austria,2011-11-01,demonstrations
austria,2011-12-31,demonstrations
austria,2012-01-01,other protest
austria,2012-01-01,"confrontations, blockades"
austria,2012-01-01,violent protest
austria,2012-01-16,demonstrations
austria,2012-01-27,violent protest
austria,2012-01-27,demonstrations
austria,2012-01-30,demonstrations
austria,2012-01-30,demonstrations
austria,2012-01-30,other protest
austria,2012-02-03,"petitions, symbolic actions"
austria,2012-02-11,demonstrations
austria,2012-02-17,violent protest
austria,2012-05-30,"petitions, symbolic actions"
austria,2012-06-20,other protest
austria,2012-06-23,demonstrations
austria,2012-08-13,demonstrations
austria,2012-08-14,"petitions, symbolic actions"
austria,2012-09-03,other protest
austria,2012-12-01,"petitions, symbolic actions"
austria,2012-12-15,"confrontations, blockades"
austria,2012-12-15,other protest
austria,2013-01-01,violent protest
austria,2013-01-01,violent protest
austria,2013-01-01,other protest
austria,2013-01-01,other protest
austria,2013-01-14,violent protest
austria,2013-01-23,violent protest
austria,2013-01-29,"petitions, symbolic actions"
austria,2013-01-29,"petitions, symbolic actions"
austria,2013-01-29,other protest
austria,2013-02-02,demonstrations
austria,2013-02-02,violent protest
austria,2013-04-07,demonstrations
austria,2013-04-25,demonstrations
austria,2013-06-12,strikes
austria,2013-06-23,demonstrations
austria,2013-10-05,demonstrations
austria,2013-10-27,violent protest
austria,2013-10-28,violent protest
austria,2014-01-01,violent protest
austria,2014-01-01,violent protest
austria,2014-01-01,violent protest
austria,2014-01-01,demonstrations
austria,2014-01-24,demonstrations
austria,2014-03-21,"confrontations, blockades"
austria,2014-04-07,"petitions, symbolic actions"
austria,2014-04-16,other protest
austria,2014-05-01,violent protest
austria,2014-06-14,violent protest
austria,2014-07-20,demonstrations
austria,2014-07-20,demonstrations
austria,2014-07-20,demonstrations
austria,2014-07-20,demonstrations
austria,2014-07-20,violent protest
austria,2014-07-23,"confrontations, blockades"
austria,2014-07-23,violent protest
austria,2014-07-23,demonstrations
austria,2014-10-07,demonstrations
austria,2014-10-10,demonstrations
austria,2014-10-11,violent protest
austria,2014-10-11,demonstrations
austria,2014-10-11,demonstrations
austria,2014-10-11,demonstrations
austria,2014-10-11,demonstrations
austria,2014-10-11,demonstrations
austria,2014-10-11,demonstrations
austria,2014-10-11,demonstrations
austria,2014-10-11,demonstrations
austria,2014-10-11,demonstrations
austria,2014-10-11,demonstrations
austria,2015-01-07,demonstrations
austria,2015-01-09,violent protest
austria,2015-01-11,demonstrations
austria,2015-01-12,demonstrations
austria,2015-01-15,demonstrations
austria,2015-01-16,other protest
austria,2015-01-30,violent protest
austria,2015-01-30,"confrontations, blockades"
austria,2015-01-30,demonstrations
austria,2015-01-31,violent protest
austria,2015-02-01,demonstrations
austria,2015-02-01,demonstrations
austria,2015-02-02,"confrontations, blockades"
austria,2015-02-02,other protest
austria,2015-02-02,demonstrations
austria,2015-02-02,demonstrations
austria,2015-02-08,violent protest
austria,2015-02-08,demonstrations
austria,2015-02-08,demonstrations
austria,2015-02-20,"petitions, symbolic actions"
austria,2015-03-30,demonstrations
austria,2015-04-01,demonstrations
austria,2015-05-08,other protest
austria,2015-08-10,demonstrations
austria,2015-08-31,demonstrations
austria,2015-09-01,demonstrations
austria,2015-09-04,demonstrations
austria,2015-09-14,demonstrations
austria,2015-10-06,demonstrations
austria,2015-10-31,demonstrations
austria,2015-10-31,demonstrations
belgium,2000-01-01,demonstrations
belgium,2000-01-01,violent protest
belgium,2000-01-01,violent protest
belgium,2000-01-01,strikes
belgium,2000-01-09,demonstrations
belgium,2000-01-10,"confrontations, blockades"
belgium,2000-01-11,"confrontations, blockades"
belgium,2000-02-06,demonstrations
belgium,2000-02-19,demonstrations
belgium,2000-02-20,demonstrations
belgium,2000-02-20,demonstrations
belgium,2000-02-23,demonstrations
belgium,2000-03-01,"petitions, symbolic actions"
belgium,2000-03-08,"petitions, symbolic actions"
belgium,2000-03-14,demonstrations
belgium,2000-03-28,"confrontations, blockades"
belgium,2000-03-29,"confrontations, blockades"
belgium,2000-04-01,demonstrations
belgium,2000-04-12,demonstrations
belgium,2000-04-21,"confrontations, blockades"
belgium,2000-04-21,"petitions, symbolic actions"
belgium,2000-05-16,strikes
belgium,2000-06-09,demonstrations
belgium,2000-06-09,demonstrations
belgium,2000-06-09,demonstrations
belgium,2000-06-11,violent protest
belgium,2000-06-17,violent protest
belgium,2000-07-14,other protest
belgium,2000-08-30,demonstrations
belgium,2000-09-01,"confrontations, blockades"
belgium,2000-09-01,"confrontations, blockades"
belgium,2000-09-01,"confrontations, blockades"
belgium,2000-09-01,"confrontations, blockades"
belgium,2000-09-01,"confrontations, blockades"
belgium,2000-09-01,demonstrations
belgium,2000-09-01,"confrontations, blockades"
belgium,2000-09-01,"confrontations, blockades"
belgium,2000-09-01,"confrontations, blockades"
belgium,2000-09-09,demonstrations
belgium,2000-09-10,demonstrations
belgium,2000-09-10,"confrontations, blockades"
belgium,2000-09-10,"confrontations, blockades"
belgium,2000-09-10,"confrontations, blockades"
belgium,2000-09-10,"confrontations, blockades"
belgium,2000-09-11,"confrontations, blockades"
belgium,2000-09-11,strikes
belgium,2000-09-12,"confrontations, blockades"
belgium,2000-09-12,strikes
belgium,2000-09-12,strikes
belgium,2000-09-12,"confrontations, blockades"
belgium,2000-09-13,"confrontations, blockades"
belgium,2000-09-14,"confrontations, blockades"
belgium,2000-09-15,"confrontations, blockades"
belgium,2000-09-21,"confrontations, blockades"
belgium,2000-09-22,other protest
belgium,2000-09-25,strikes
belgium,2000-09-25,strikes
belgium,2000-09-25,strikes
belgium,2000-09-28,demonstrations
belgium,2000-10-01,demonstrations
belgium,2000-10-01,"confrontations, blockades"
belgium,2000-10-14,demonstrations
belgium,2000-10-16,"confrontations, blockades"
belgium,2000-12-14,demonstrations
belgium,2000-12-19,demonstrations
belgium,2001-01-15,other protest
belgium,2001-01-25,strikes
belgium,2001-01-25,strikes
belgium,2001-01-25,demonstrations
belgium,2001-02-07,strikes
belgium,2001-02-22,other protest
belgium,2001-02-26,demonstrations
belgium,2001-02-26,"confrontations, blockades"
belgium,2001-02-26,violent protest
belgium,2001-02-26,"confrontations, blockades"
belgium,2001-03-23,strikes
belgium,2001-06-13,"confrontations, blockades"
belgium,2001-06-13,demonstrations
belgium,2001-07-04,"confrontations, blockades"
belgium,2001-07-09,other protest
belgium,2001-07-09,other protest
belgium,2001-07-09,other protest
belgium,2001-08-08,strikes
belgium,2001-08-08,"confrontations, blockades"
belgium,2001-08-09,strikes
belgium,2001-08-10,strikes
belgium,2001-09-05,strikes
belgium,2001-09-06,demonstrations
belgium,2001-09-06,strikes
belgium,2001-09-11,strikes
belgium,2001-09-21,demonstrations
belgium,2001-09-26,demonstrations
belgium,2001-09-28,strikes
belgium,2001-10-14,strikes
belgium,2001-10-14,strikes
belgium,2001-10-15,strikes
belgium,2001-10-17,strikes
belgium,2001-10-19,demonstrations
belgium,2001-11-07,strikes
belgium,2001-11-07,"confrontations, blockades"
belgium,2001-11-09,"confrontations, blockades"
belgium,2001-12-01,demonstrations
belgium,2001-12-13,"confrontations, blockades"
belgium,2001-12-13,demonstrations
belgium,2001-12-14,violent protest
belgium,2001-12-14,demonstrations
belgium,2001-12-15,violent protest
belgium,2002-01-01,other protest
belgium,2002-01-02,demonstrations
belgium,2002-03-30,violent protest
belgium,2002-03-31,violent protest
belgium,2002-04-01,other protest
belgium,2002-04-01,violent protest
belgium,2002-04-17,demonstrations
belgium,2002-04-18,demonstrations
belgium,2002-04-21,demonstrations
belgium,2002-04-22,demonstrations
belgium,2002-04-24,demonstrations
belgium,2002-04-27,strikes
belgium,2002-05-01,demonstrations
belgium,2002-05-27,demonstrations
belgium,2002-06-07,strikes
belgium,2002-07-02,"confrontations, blockades"
belgium,2002-07-10,demonstrations
belgium,2002-07-27,demonstrations
belgium,2002-09-08,"petitions, symbolic actions"
belgium,2002-09-22,other protest
belgium,2002-10-01,"confrontations, blockades"
belgium,2002-10-05,demonstrations
belgium,2002-10-05,"petitions, symbolic actions"
belgium,2002-11-05,strikes
belgium,2002-11-10,violent protest
belgium,2002-11-11,demonstrations
belgium,2002-11-17,demonstrations
belgium,2002-11-26,violent protest
belgium,2002-11-27,violent protest
belgium,2002-12-02,violent protest
belgium,2002-12-03,"petitions, symbolic actions"
belgium,2002-12-11,"confrontations, blockades"
belgium,2002-12-11,"confrontations, blockades"
belgium,2002-12-11,"confrontations, blockades"
belgium,2002-12-14,violent protest
belgium,2003-01-15,"petitions, symbolic actions"
belgium,2003-01-18,demonstrations
belgium,2003-01-19,demonstrations
belgium,2003-02-06,strikes
belgium,2003-02-09,demonstrations
belgium,2003-02-13,demonstrations
belgium,2003-02-14,"confrontations, blockades"
belgium,2003-02-14,strikes
belgium,2003-02-14,"confrontations, blockades"
belgium,2003-02-15,demonstrations
belgium,2003-02-15,demonstrations
belgium,2003-02-23,demonstrations
belgium,2003-02-28,demonstrations
belgium,2003-02-28,demonstrations
belgium,2003-03-07,strikes
belgium,2003-03-07,violent protest
belgium,2003-03-09,demonstrations
belgium,2003-03-15,demonstrations
belgium,2003-03-20,demonstrations
belgium,2003-03-20,demonstrations
belgium,2003-03-20,demonstrations
belgium,2003-04-01,strikes
belgium,2003-04-03,demonstrations
belgium,2003-04-11,strikes
belgium,2003-04-17,demonstrations
belgium,2003-05-20,strikes
belgium,2003-06-11,demonstrations
belgium,2003-06-24,strikes
belgium,2003-06-29,strikes
belgium,2003-07-26,other protest
belgium,2003-08-09,demonstrations
belgium,2003-09-09,strikes
belgium,2003-09-17,strikes
belgium,2003-09-27,demonstrations
belgium,2003-09-27,demonstrations
belgium,2003-09-29,strikes
belgium,2003-09-29,strikes
belgium,2003-10-06,strikes
belgium,2003-10-06,"confrontations, blockades"
belgium,2003-10-18,demonstrations
belgium,2003-10-20,strikes
belgium,2003-10-25,demonstrations
belgium,2003-10-25,"confrontations, blockades"
belgium,2003-11-01,violent protest
belgium,2003-11-17,demonstrations
belgium,2003-11-20,demonstrations
belgium,2003-11-22,violent protest
belgium,2003-12-10,"confrontations, blockades"
belgium,2003-12-10,demonstrations
belgium,2003-12-10,"confrontations, blockades"
belgium,2003-12-11,strikes
belgium,2003-12-21,demonstrations
belgium,2004-01-01,violent protest
belgium,2004-01-01,violent protest
belgium,2004-01-01,violent protest
belgium,2004-01-05,violent protest
belgium,2004-01-17,demonstrations
belgium,2004-03-15,demonstrations
belgium,2004-03-20,demonstrations
belgium,2004-03-20,demonstrations
belgium,2004-04-19,demonstrations
belgium,2004-05-11,demonstrations
belgium,2004-05-22,demonstrations
belgium,2004-06-08,violent protest
belgium,2004-06-24,violent protest
belgium,2004-06-27,demonstrations
belgium,2004-10-19,strikes
belgium,2004-10-19,strikes
belgium,2004-11-01,violent protest
belgium,2004-11-10,violent protest
belgium,2004-11-18,violent protest
belgium,2004-12-02,demonstrations
belgium,2004-12-11,demonstrations
belgium,2004-12-17,demonstrations
belgium,2005-01-01,demonstrations
belgium,2005-01-01,"petitions, symbolic actions"
belgium,2005-01-07,strikes
belgium,2005-02-13,violent protest
belgium,2005-02-20,demonstrations
belgium,2005-02-21,demonstrations
belgium,2005-02-22,violent protest
belgium,2005-02-22,"confrontations, blockades"
belgium,2005-02-22,demonstrations
belgium,2005-03-10,strikes
belgium,2005-03-10,"confrontations, blockades"
belgium,2005-03-11,"confrontations, blockades"
belgium,2005-03-17,demonstrations
belgium,2005-03-19,demonstrations
belgium,2005-03-20,demonstrations
belgium,2005-04-16,demonstrations
belgium,2005-04-16,demonstrations
belgium,2005-04-16,demonstrations
belgium,2005-07-01,demonstrations
belgium,2005-07-18,strikes
belgium,2005-07-18,demonstrations
belgium,2005-08-27,demonstrations
belgium,2005-10-01,demonstrations
belgium,2005-10-01,strikes
belgium,2005-10-01,strikes
belgium,2005-10-07,strikes
belgium,2005-10-27,violent protest
belgium,2005-10-28,demonstrations
belgium,2005-11-06,other protest
belgium,2005-11-06,violent protest
belgium,2005-11-06,violent protest
belgium,2005-11-07,violent protest
belgium,2005-11-07,violent protest
belgium,2005-11-07,violent protest
belgium,2005-11-08,violent protest
belgium,2005-11-08,other protest
belgium,2005-11-08,violent protest
belgium,2005-11-09,violent protest
belgium,2005-11-09,violent protest
belgium,2005-11-09,violent protest
belgium,2005-11-09,violent protest
belgium,2005-11-10,violent protest
belgium,2005-11-11,violent protest
belgium,2005-11-12,violent protest
belgium,2005-11-12,violent protest
belgium,2005-11-13,violent protest
belgium,2005-11-14,demonstrations
belgium,2005-11-21,demonstrations
belgium,2006-01-01,"petitions, symbolic actions"
belgium,2006-01-16,strikes
belgium,2006-01-16,strikes
belgium,2006-01-18,strikes
belgium,2006-02-03,other protest
belgium,2006-02-05,demonstrations
belgium,2006-02-07,demonstrations
belgium,2006-02-11,demonstrations
belgium,2006-02-27,demonstrations
belgium,2006-02-27,"petitions, symbolic actions"
belgium,2006-03-23,"petitions, symbolic actions"
belgium,2006-03-28,demonstrations
belgium,2006-03-28,demonstrations
belgium,2006-04-22,demonstrations
belgium,2006-04-23,demonstrations
belgium,2006-04-26,demonstrations
belgium,2006-04-26,demonstrations
belgium,2006-05-11,violent protest
belgium,2006-05-26,demonstrations
belgium,2006-06-15,"petitions, symbolic actions"
belgium,2006-07-01,"confrontations, blockades"
belgium,2006-07-01,"confrontations, blockades"
belgium,2006-07-30,demonstrations
belgium,2006-07-30,violent protest
belgium,2006-08-06,demonstrations
belgium,2006-10-03,"petitions, symbolic actions"
belgium,2006-11-17,strikes
belgium,2006-11-21,demonstrations
